order_id,customer_id,store_id,order_date,channel,payment_method,order_status
O023969,C02522,ONLINE,2025-03-15,Online,UPI,Completed
O023970,C04854,ST002,2024-11-07,Physical Store,Credit Card,Completed
O023971,C01781,ONLINE,2026-03-19,Online,Credit Card,Completed
O023972,C03229,ST002,2025-07-06,Physical Store,Credit Card,Completed
O023973,C01081,ST002,2024-11-24,Physical Store,Credit Card,Completed
O023974,C04222,ST002,2025-09-05,Physical Store,UPI,Completed
O023975,C00945,ST001,2026-05-28,Physical Store,Credit Card,Completed
O023976,C00726,ONLINE,2024-12-16,Online,Credit Card,Completed
O023977,C00758,ONLINE,2024-08-29,Online,Net Banking,Completed
O023978,C03949,ST003,2026-07-12,Physical Store,Credit Card,Completed
O023979,C00722,ST001,2026-01-25,Physical Store,Debit Card,Completed
O023980,C02356,ST001,2024-10-29,Physical Store,UPI,Cancelled
O023981,C04672,ONLINE,2024-12-04,Online,UPI,Completed
O023982,C02723,ONLINE,2024-09-23,Online,Credit Card,Completed
O023983,C02785,ST001,2025-06-09,Physical Store,Wallet,Returned
O023984,C02404,ONLINE,2026-03-02,Online,UPI,Completed
O023985,C02884,ONLINE,2026-05-12,Online,Net Banking,Completed
O023986,C03531,ONLINE,2024-10-25,Online,Credit Card,Completed
O023987,C00695,ONLINE,2025-10-31,Online,UPI,Completed
O023988,C04771,ST001,2025-08-13,Physical Store,Debit Card,Completed
O023989,C03549,ONLINE,2025-11-06,Online,UPI,Completed
O023990,C01486,ONLINE,2024-09-04,Online,Credit Card,Completed
O023991,C03943,ST004,2024-11-17,Physical Store,Credit Card,Completed
O023992,C02816,ONLINE,2025-11-16,Online,Debit Card,Completed
O023993,C02149,ONLINE,2025-05-23,Online,UPI,Completed
O023994,C02129,ST002,2026-02-07,Physical Store,UPI,Completed
O023995,C00786,ST003,2024-09-09,Physical Store,UPI,Completed
O023996,C00129,ST002,2025-09-21,Physical Store,UPI,Completed
O023997,C00535,ONLINE,2026-06-12,Online,Debit Card,Completed
O023998,C03925,ST005,2026-01-27,Physical Store,UPI,Completed
O023999,C00825,ST003,2025-04-18,Physical Store,Credit Card,Cancelled
O024000,C00050,ST005,2025-06-16,Physical Store,UPI,Completed
O024001,C02209,ST002,2025-07-04,Physical Store,UPI,Completed
O024002,C00979,ST001,2025-08-27,Physical Store,UPI,Completed
O024003,C03706,ST002,2025-12-20,Physical Store,Credit Card,Completed
O024004,C04542,ST001,2026-05-07,Physical Store,Debit Card,Completed
O024005,C04074,ONLINE,2024-09-13,Online,Debit Card,Completed
O024006,C03465,ST001,2025-06-20,Physical Store,UPI,Completed
O024007,C03681,ONLINE,2026-06-09,Online,UPI,Completed
O024008,C01725,ONLINE,2026-08-05,Online,UPI,Completed
O024009,C01097,ST001,2025-05-25,Physical Store,UPI,Completed
O024010,C03914,ONLINE,2025-11-01,Online,Debit Card,Completed
O024011,C00387,ONLINE,2025-01-26,Online,UPI,Completed
O024012,C04739,ST003,2024-12-15,Physical Store,UPI,Completed
O024013,C03708,ST002,2026-03-16,Physical Store,Net Banking,Completed
O024014,C02509,ST003,2025-07-01,Physical Store,UPI,Completed
O024015,C01123,ST002,2025-08-08,Physical Store,Credit Card,Completed
O024016,C02692,ONLINE,2025-03-19,Online,UPI,Completed
O024017,C03969,ONLINE,2026-03-03,Online,Credit Card,Completed
O024018,C00135,ONLINE,2026-01-04,Online,Credit Card,Completed
O024019,C04873,ONLINE,2025-10-17,Online,Debit Card,Completed
O024020,C03689,ST003,2026-03-23,Physical Store,UPI,Completed
O024021,C03669,ST003,2026-06-08,Physical Store,Credit Card,Returned
O024022,C01447,ST001,2025-12-19,Physical Store,UPI,Completed
O024023,C00257,ONLINE,2025-06-03,Online,UPI,Completed
O024024,C04380,ONLINE,2024-11-20,Online,Debit Card,Completed
O024025,C03381,ONLINE,2024-10-04,Online,UPI,Completed
O024026,C00976,ST005,2026-07-30,Physical Store,Debit Card,Completed
O024027,C00541,ONLINE,2025-03-05,Online,Debit Card,Completed
O024028,C02056,ST005,2026-02-20,Physical Store,UPI,Completed
O024029,C01862,ONLINE,2026-03-31,Online,Debit Card,Cancelled
O024030,C03361,ST005,2026-01-02,Physical Store,Net Banking,Completed
O024031,C01952,ONLINE,2025-04-04,Online,Net Banking,Completed
O024032,C01440,ONLINE,2024-12-16,Online,Credit Card,Completed
O024033,C03620,ONLINE,2026-07-04,Online,Credit Card,Completed
O024034,C02812,ONLINE,2024-10-17,Online,Debit Card,Completed
O024035,C00124,ST004,2024-10-11,Physical Store,Wallet,Completed
O024036,C00096,ST004,2025-06-16,Physical Store,Wallet,Completed
O024037,C01977,ONLINE,2024-12-21,Online,Wallet,Completed
O024038,C02033,ST003,2026-01-06,Physical Store,UPI,Cancelled
O024039,C01101,ONLINE,2025-05-21,Online,UPI,Completed
O024040,C04882,ONLINE,2024-11-23,Online,Debit Card,Completed
O024041,C02229,ONLINE,2025-01-31,Online,UPI,Completed
O024042,C00545,ST002,2025-12-22,Physical Store,Net Banking,Completed
O024043,C00523,ONLINE,2024-12-28,Online,UPI,Completed
O024044,C04032,ONLINE,2026-01-18,Online,Net Banking,Completed
O024045,C00469,ONLINE,2026-06-23,Online,Net Banking,Completed
O024046,C01164,ONLINE,2025-02-21,Online,Credit Card,Completed
O024047,C00820,ONLINE,2025-02-19,Online,Net Banking,Completed
O024048,C00236,ST004,2025-05-25,Physical Store,UPI,Completed
O024049,C02933,ONLINE,2025-08-04,Online,Debit Card,Completed
O024050,C04155,ONLINE,2026-05-14,Online,Credit Card,Completed
O024051,C01123,ONLINE,2026-04-03,Online,Credit Card,Cancelled
O024052,C03494,ST004,2025-06-29,Physical Store,Credit Card,Completed
O024053,C02472,ST001,2025-08-19,Physical Store,Net Banking,Completed
O024054,C02891,ONLINE,2026-01-22,Online,Credit Card,Completed
O024055,C01703,ST001,2026-02-15,Physical Store,UPI,Completed
O024056,C00180,ST002,2025-12-03,Physical Store,Credit Card,Completed
O024057,C01541,ONLINE,2024-12-02,Online,Debit Card,Completed
O024058,C03853,ST001,2025-12-18,Physical Store,UPI,Completed
O024059,C02366,ST005,2026-04-18,Physical Store,UPI,Completed
O024060,C02518,ST002,2024-09-14,Physical Store,Net Banking,Completed
O024061,C02178,ONLINE,2026-08-12,Online,Credit Card,Completed
O024062,C01051,ONLINE,2025-06-24,Online,UPI,Completed
O024063,C01790,ONLINE,2025-03-11,Online,Debit Card,Completed
O024064,C01663,ST005,2026-04-23,Physical Store,Credit Card,Completed
O024065,C00149,ONLINE,2026-04-08,Online,UPI,Completed
O024066,C04593,ONLINE,2025-01-21,Online,UPI,Completed
O024067,C01423,ST005,2026-05-04,Physical Store,UPI,Completed
O024068,C00298,ONLINE,2025-01-01,Online,Credit Card,Cancelled
O024069,C01029,ST003,2025-08-11,Physical Store,UPI,Completed
O024070,C04315,ST005,2024-09-14,Physical Store,UPI,Completed
O024071,C02345,ST003,2026-07-27,Physical Store,UPI,Completed
O024072,C01952,ONLINE,2025-10-05,Online,Net Banking,Completed
O024073,C00555,ST002,2024-09-30,Physical Store,Debit Card,Cancelled
O024074,C04666,ONLINE,2025-04-15,Online,UPI,Completed
O024075,C02673,ST001,2024-12-19,Physical Store,Debit Card,Completed
O024076,C00447,ST001,2025-05-31,Physical Store,UPI,Completed
O024077,C02509,ONLINE,2025-11-26,Online,Net Banking,Completed
O024078,C01526,ST001,2025-12-06,Physical Store,UPI,Completed
O024079,C04744,ONLINE,2025-03-18,Online,UPI,Completed
O024080,C01584,ST002,2026-05-26,Physical Store,UPI,Completed
O024081,C04707,ONLINE,2025-09-25,Online,Credit Card,Completed
O024082,C01644,ONLINE,2025-12-01,Online,UPI,Completed
O024083,C00571,ONLINE,2024-10-19,Online,Credit Card,Completed
O024084,C01289,ONLINE,2024-09-26,Online,Credit Card,Completed
O024085,C00849,ONLINE,2024-10-05,Online,UPI,Completed
O024086,C03348,ST001,2025-06-30,Physical Store,Net Banking,Completed
O024087,C02459,ST004,2025-07-03,Physical Store,Credit Card,Completed
O024088,C04331,ONLINE,2024-12-02,Online,UPI,Completed
O024089,C01472,ST001,2025-11-22,Physical Store,UPI,Completed
O024090,C01667,ST003,2025-11-14,Physical Store,UPI,Cancelled
O024091,C00350,ST004,2025-09-21,Physical Store,UPI,Completed
O024092,C02007,ONLINE,2025-01-18,Online,Debit Card,Completed
O024093,C00175,ONLINE,2026-04-16,Online,UPI,Completed
O024094,C00194,ST004,2026-05-12,Physical Store,UPI,Completed
O024095,C02236,ONLINE,2026-04-17,Online,UPI,Completed
O024096,C02968,ONLINE,2026-02-18,Online,Net Banking,Completed
O024097,C01773,ST004,2024-09-15,Physical Store,Debit Card,Completed
O024098,C01815,ST004,2025-09-02,Physical Store,Net Banking,Completed
O024099,C00773,ST001,2025-04-29,Physical Store,Debit Card,Completed
O024100,C03705,ONLINE,2025-03-05,Online,Net Banking,Completed
O024101,C02335,ONLINE,2026-07-22,Online,Credit Card,Completed
O024102,C00821,ST005,2025-07-10,Physical Store,Credit Card,Completed
O024103,C00703,ONLINE,2025-12-19,Online,Credit Card,Completed
O024104,C01232,ONLINE,2025-01-18,Online,Net Banking,Completed
O024105,C00755,ONLINE,2026-06-09,Online,Credit Card,Completed
O024106,C02249,ST005,2026-03-23,Physical Store,UPI,Completed
O024107,C03641,ONLINE,2026-05-07,Online,UPI,Completed
O024108,C03470,ST004,2026-02-18,Physical Store,UPI,Completed
O024109,C03772,ST005,2026-06-28,Physical Store,Credit Card,Completed
O024110,C01761,ST003,2026-06-04,Physical Store,Net Banking,Completed
O024111,C04043,ONLINE,2025-05-05,Online,Net Banking,Completed
O024112,C00660,ONLINE,2025-03-08,Online,UPI,Completed
O024113,C00986,ONLINE,2025-06-01,Online,UPI,Completed
O024114,C03091,ONLINE,2024-08-30,Online,UPI,Completed
O024115,C00866,ST001,2026-01-30,Physical Store,Credit Card,Completed
O024116,C03779,ONLINE,2024-10-01,Online,UPI,Completed
O024117,C01611,ONLINE,2024-10-28,Online,Debit Card,Completed
O024118,C01594,ST003,2025-12-02,Physical Store,Credit Card,Completed
O024119,C04714,ONLINE,2025-11-03,Online,Debit Card,Completed
O024120,C01465,ONLINE,2025-06-01,Online,UPI,Returned
O024121,C01496,ONLINE,2025-06-24,Online,Credit Card,Completed
O024122,C04553,ST004,2024-09-14,Physical Store,UPI,Returned
O024123,C03535,ONLINE,2026-06-14,Online,UPI,Completed
O024124,C03458,ONLINE,2026-02-09,Online,UPI,Completed
O024125,C03438,ST001,2025-04-02,Physical Store,UPI,Completed
O024126,C01673,ONLINE,2026-08-15,Online,Credit Card,Completed
O024127,C04176,ONLINE,2025-12-09,Online,Credit Card,Completed
O024128,C01541,ST003,2026-05-05,Physical Store,Credit Card,Completed
O024129,C03038,ONLINE,2025-10-29,Online,UPI,Completed
O024130,C03891,ST003,2026-08-14,Physical Store,UPI,Completed
O024131,C00252,ST002,2026-07-12,Physical Store,UPI,Completed
O024132,C02476,ONLINE,2026-04-05,Online,Credit Card,Completed
O024133,C01074,ONLINE,2024-08-21,Online,Credit Card,Completed
O024134,C03882,ONLINE,2026-04-26,Online,Wallet,Completed
O024135,C02216,ST005,2025-05-28,Physical Store,UPI,Completed
O024136,C04834,ONLINE,2025-09-09,Online,UPI,Completed
O024137,C01293,ONLINE,2025-04-24,Online,UPI,Completed
O024138,C02654,ONLINE,2025-02-06,Online,UPI,Completed
O024139,C00953,ONLINE,2025-08-14,Online,UPI,Completed
O024140,C03448,ST005,2025-06-14,Physical Store,Debit Card,Completed
O024141,C04017,ONLINE,2024-11-02,Online,Credit Card,Completed
O024142,C04566,ST004,2026-01-31,Physical Store,Credit Card,Completed
O024143,C03105,ST003,2025-06-30,Physical Store,Credit Card,Completed
O024144,C01043,ONLINE,2025-12-10,Online,Net Banking,Completed
O024145,C03659,ONLINE,2024-11-28,Online,Credit Card,Completed
O024146,C03753,ONLINE,2026-01-30,Online,UPI,Completed
O024147,C01701,ONLINE,2026-04-17,Online,Debit Card,Completed
O024148,C03182,ST005,2025-09-13,Physical Store,Credit Card,Completed
O024149,C01051,ST004,2025-12-15,Physical Store,UPI,Completed
O024150,C03297,ONLINE,2026-05-12,Online,Credit Card,Completed
O024151,C03878,ST005,2025-10-20,Physical Store,Net Banking,Completed
O024152,C02811,ONLINE,2024-09-26,Online,Credit Card,Completed
O024153,C02289,ST001,2025-02-25,Physical Store,UPI,Completed
O024154,C00007,ST001,2026-04-28,Physical Store,UPI,Completed
O024155,C03290,ONLINE,2026-01-23,Online,Net Banking,Completed
O024156,C01978,ONLINE,2024-11-01,Online,Debit Card,Completed
O024157,C01271,ONLINE,2025-09-14,Online,Debit Card,Completed
O024158,C04245,ONLINE,2025-12-28,Online,Credit Card,Completed
O024159,C02570,ST005,2026-05-29,Physical Store,UPI,Completed
O024160,C03563,ONLINE,2026-01-28,Online,UPI,Completed
O024161,C03757,ST002,2024-09-05,Physical Store,Credit Card,Completed
O024162,C01400,ST003,2025-07-01,Physical Store,Credit Card,Completed
O024163,C03988,ONLINE,2025-08-27,Online,UPI,Completed
O024164,C02512,ONLINE,2025-02-18,Online,UPI,Completed
O024165,C03717,ONLINE,2024-11-02,Online,Credit Card,Completed
O024166,C01539,ST002,2026-05-18,Physical Store,Net Banking,Completed
O024167,C02287,ONLINE,2025-05-24,Online,UPI,Completed
O024168,C00316,ONLINE,2025-08-20,Online,Credit Card,Completed
O024169,C04198,ONLINE,2025-09-02,Online,Debit Card,Completed
O024170,C01811,ST005,2026-01-18,Physical Store,UPI,Completed
O024171,C02270,ONLINE,2025-05-19,Online,Wallet,Completed
O024172,C03026,ONLINE,2025-04-08,Online,Credit Card,Completed
O024173,C04503,ONLINE,2026-05-27,Online,Credit Card,Completed
O024174,C01087,ST002,2025-09-11,Physical Store,UPI,Completed
O024175,C02974,ONLINE,2024-11-04,Online,Credit Card,Returned
O024176,C02451,ST002,2025-10-25,Physical Store,UPI,Completed
O024177,C04152,ONLINE,2026-04-07,Online,Debit Card,Completed
O024178,C02593,ONLINE,2025-02-11,Online,UPI,Completed
O024179,C04685,ONLINE,2026-04-20,Online,UPI,Completed
O024180,C04532,ONLINE,2025-07-26,Online,Debit Card,Completed
O024181,C04442,ST003,2025-02-07,Physical Store,UPI,Cancelled
O024182,C01492,ST004,2026-07-08,Physical Store,Credit Card,Completed
O024183,C03413,ST005,2026-05-25,Physical Store,Debit Card,Completed
O024184,C04935,ST004,2024-11-28,Physical Store,UPI,Completed
O024185,C04141,ST001,2025-08-23,Physical Store,UPI,Completed
O024186,C03981,ONLINE,2025-03-16,Online,UPI,Cancelled
O024187,C04691,ONLINE,2026-06-06,Online,Debit Card,Completed
O024188,C00406,ONLINE,2026-04-23,Online,UPI,Completed
O024189,C03613,ST001,2026-05-15,Physical Store,UPI,Completed
O024190,C01472,ST002,2025-08-27,Physical Store,Debit Card,Completed
O024191,C00085,ONLINE,2025-03-23,Online,Credit Card,Completed
O024192,C03722,ONLINE,2024-12-06,Online,Net Banking,Completed
O024193,C03849,ST002,2025-08-24,Physical Store,Credit Card,Completed
O024194,C03857,ONLINE,2025-05-08,Online,UPI,Completed
O024195,C02499,ST001,2024-09-25,Physical Store,Debit Card,Completed
O024196,C01914,ST002,2024-08-29,Physical Store,Credit Card,Returned
O024197,C02005,ST003,2025-07-11,Physical Store,Credit Card,Completed
O024198,C00027,ST005,2026-01-29,Physical Store,Credit Card,Completed
O024199,C02069,ST005,2026-08-05,Physical Store,Wallet,Completed
O024200,C00826,ST003,2025-05-24,Physical Store,Credit Card,Completed
O024201,C02226,ONLINE,2026-01-08,Online,Wallet,Completed
O024202,C01320,ONLINE,2026-02-27,Online,UPI,Completed
O024203,C04786,ONLINE,2026-05-22,Online,Credit Card,Returned
O024204,C03935,ST003,2025-08-13,Physical Store,UPI,Completed
O024205,C01991,ST005,2025-02-23,Physical Store,Net Banking,Completed
O024206,C03864,ST002,2026-04-22,Physical Store,UPI,Completed
O024207,C02258,ST003,2026-04-05,Physical Store,UPI,Completed
O024208,C02344,ONLINE,2026-07-31,Online,UPI,Completed
O024209,C00433,ONLINE,2024-09-01,Online,UPI,Completed
O024210,C03001,ST005,2025-10-17,Physical Store,Debit Card,Cancelled
O024211,C01789,ONLINE,2024-10-25,Online,Credit Card,Completed
O024212,C00216,ST005,2025-06-23,Physical Store,UPI,Completed
O024213,C02649,ONLINE,2025-10-24,Online,UPI,Completed
O024214,C01583,ONLINE,2024-11-08,Online,UPI,Completed
O024215,C03982,ST005,2025-08-05,Physical Store,Wallet,Cancelled
O024216,C00416,ONLINE,2026-04-18,Online,UPI,Completed
O024217,C04703,ST002,2024-11-29,Physical Store,UPI,Cancelled
O024218,C02521,ONLINE,2025-11-19,Online,UPI,Completed
O024219,C00455,ST001,2024-12-22,Physical Store,UPI,Completed
O024220,C03454,ST002,2025-09-26,Physical Store,UPI,Cancelled
O024221,C00021,ST005,2025-02-08,Physical Store,UPI,Completed
O024222,C02350,ST002,2025-04-11,Physical Store,Net Banking,Completed
O024223,C01389,ONLINE,2024-10-19,Online,Credit Card,Completed
O024224,C02439,ONLINE,2025-05-28,Online,Credit Card,Completed
O024225,C04075,ONLINE,2025-01-28,Online,Credit Card,Completed
O024226,C04132,ST003,2026-03-18,Physical Store,UPI,Cancelled
O024227,C02521,ONLINE,2026-01-17,Online,Net Banking,Completed
O024228,C02468,ONLINE,2025-03-04,Online,Credit Card,Completed
O024229,C04630,ST003,2024-11-05,Physical Store,UPI,Returned
O024230,C01906,ST004,2025-05-07,Physical Store,UPI,Completed
O024231,C03716,ONLINE,2026-02-20,Online,Credit Card,Returned
O024232,C02834,ONLINE,2025-05-16,Online,Debit Card,Completed
O024233,C04503,ST001,2024-10-29,Physical Store,Credit Card,Completed
O024234,C02623,ONLINE,2024-11-20,Online,UPI,Completed
O024235,C01440,ST003,2025-11-06,Physical Store,Credit Card,Cancelled
O024236,C00606,ST003,2025-06-03,Physical Store,UPI,Completed
O024237,C00973,ONLINE,2026-05-31,Online,Net Banking,Completed
O024238,C03564,ST003,2024-10-18,Physical Store,UPI,Completed
O024239,C01204,ST005,2025-05-30,Physical Store,Credit Card,Completed
O024240,C03139,ONLINE,2025-07-19,Online,Net Banking,Completed
O024241,C01354,ONLINE,2025-01-24,Online,Debit Card,Completed
O024242,C03655,ONLINE,2026-03-28,Online,UPI,Returned
O024243,C01983,ST004,2025-08-22,Physical Store,UPI,Completed
O024244,C04614,ONLINE,2026-06-15,Online,Credit Card,Completed
O024245,C03030,ST002,2024-11-08,Physical Store,UPI,Completed
O024246,C03336,ONLINE,2026-06-26,Online,UPI,Completed
O024247,C03154,ONLINE,2025-06-07,Online,UPI,Completed
O024248,C04097,ST005,2025-09-28,Physical Store,UPI,Cancelled
O024249,C01708,ONLINE,2025-01-26,Online,Credit Card,Completed
O024250,C00869,ST001,2025-12-02,Physical Store,UPI,Completed
O024251,C03503,ST002,2026-08-06,Physical Store,Credit Card,Completed
O024252,C00108,ONLINE,2025-01-06,Online,UPI,Completed
O024253,C01799,ST003,2025-08-12,Physical Store,Net Banking,Completed
O024254,C00813,ONLINE,2025-04-20,Online,UPI,Completed
O024255,C04864,ONLINE,2024-11-05,Online,Credit Card,Completed
O024256,C02847,ONLINE,2026-08-16,Online,UPI,Completed
O024257,C03443,ONLINE,2025-03-10,Online,UPI,Completed
O024258,C00105,ST001,2025-02-04,Physical Store,Credit Card,Returned
O024259,C03347,ST003,2025-12-06,Physical Store,Credit Card,Cancelled
O024260,C00518,ST001,2026-03-13,Physical Store,UPI,Completed
O024261,C04455,ONLINE,2025-12-15,Online,Net Banking,Returned
O024262,C01413,ST004,2025-05-23,Physical Store,Debit Card,Cancelled
O024263,C04205,ST005,2026-04-17,Physical Store,Credit Card,Completed
O024264,C03439,ST002,2026-02-07,Physical Store,Credit Card,Completed
O024265,C01699,ST001,2026-03-14,Physical Store,Debit Card,Completed
O024266,C03144,ST002,2025-02-05,Physical Store,Credit Card,Completed
O024267,C00897,ONLINE,2025-04-04,Online,UPI,Completed
O024268,C02419,ONLINE,2025-12-29,Online,Credit Card,Completed
O024269,C01773,ST002,2026-06-04,Physical Store,UPI,Completed
O024270,C00308,ONLINE,2025-01-10,Online,Credit Card,Completed
O024271,C00578,ONLINE,2025-10-28,Online,UPI,Completed
O024272,C00161,ST005,2025-04-10,Physical Store,Credit Card,Completed
O024273,C03587,ONLINE,2026-04-03,Online,UPI,Completed
O024274,C01026,ONLINE,2026-08-17,Online,Credit Card,Completed
O024275,C02482,ONLINE,2025-06-03,Online,UPI,Completed
O024276,C03633,ONLINE,2024-09-06,Online,Debit Card,Completed
O024277,C03169,ONLINE,2024-08-19,Online,Debit Card,Completed
O024278,C02174,ST005,2026-03-06,Physical Store,UPI,Completed
